budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,tittle,cast,director
110000000,"['Thriller', 'Crime']",http://oceans12.warnerbros.com/,163,"['sequel', 'fabergé egg', 'dutch eastindian company']",en,Ocean's Twelve,"Danny Ocean reunites with his old flame and the rest of his merry band of thieves in carrying out three huge heists in Rome, Paris and Amsterdam – but a Europol agent is hot on their heels.",76.840712,"['Village Roadshow Pictures', 'Section Eight', 'Jerry Weintraub Productions']",['United States of America'],2004,362744280,125.0,"['Français', 'Italiano', 'Nederlands']",Released,Twelve is the new eleven.,Ocean's Twelve,6.4,2124,Ocean's Twelve,"['George Clooney', 'Brad Pitt', 'Catherine Zeta-Jones']",Steven Soderbergh
110000000,"['Action', 'Comedy', 'Drama']",Unknown,787,"['bomb', 'assassin', 'secret identity']",en,Mr. & Mrs. Smith,"After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",44.635452,"['Weed Road Pictures', 'Summit Entertainment', 'Regency Enterprises']",['United States of America'],2005,478207520,120.0,"['English', 'Español']",Released,Smart and sexy.,Mr. & Mrs. Smith,6.5,2965,Mr. & Mrs. Smith,"['Angelina Jolie', 'Brad Pitt', 'Vince Vaughn']",Doug Liman
110000000,"['Adventure', 'Science Fiction', 'Thriller']",http://www.thedivergentseries.movie/#insurgent,262500,"['based on novel', 'revolution', 'dystopia']",en,Insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,103.718387,"['Summit Entertainment', 'Mandeville Films', 'Red Wagon Entertainment']",['United States of America'],2015,295238201,119.0,['English'],Released,One Choice Can Destroy You,Insurgent,6.2,3829,Insurgent,"['Shailene Woodley', 'Theo James', 'Kate Winslet']",Robert Schwentke
110000000,"['Action', 'War']",http://www.300themovie.com/,53182,"['based on graphic novel', 'ancient greece', 'duringcreditsstinger']",en,300: Rise of an Empire,"Based on Frank Miller's latest graphic novel Xerxes and told in the breathtaking visual style of the blockbuster ""300,"" this new chapter of the epic saga takes the action to a fresh battlefield--on the sea--as Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. ""300: Rise of an Empire"" pits Themistokles against the massive invading Persian forces led by mortal-turned-god Xerxes and Artemesia, the vengeful commander of the Persian navy.",71.510596,"['Legendary Pictures', 'Hollywood Gang Productions', 'Atmosphere Entertainment MM']",['United States of America'],2014,337580051,102.0,['English'],Released,Seize your glory!,300: Rise of an Empire,6.1,2397,300: Rise of an Empire,"['Sullivan Stapleton', 'Eva Green', 'Lena Headey']",Noam Murro
110000000,"['Adventure', 'Science Fiction']",http://www.thedivergentseries.movie/#allegiant,262504,"['based on novel', 'revolution', 'dystopia']",en,Allegiant,Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.,86.105615,"['Summit Entertainment', 'Lionsgate', 'Mandeville Films']",['United States of America'],2016,179246868,121.0,['English'],Released,Break the boundaries of your world,Allegiant,5.9,1998,Allegiant,"['Shailene Woodley', 'Theo James', 'Zoë Kravitz']",Robert Schwentke
110000000,"['Action', 'Science Fiction', 'Drama']",http://www.steelgetsreal.com/,39254,"['father son relationship', 'fight', 'sport']",en,Real Steel,"In the near-future, Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After Charlie's robot is trashed, he reluctantly teams up with his estranged son Max to rebuild and train an unlikely contender.",37.195046,"['DreamWorks SKG', '21 Laps Entertainment', 'Reliance Entertainment']","['India', 'United States of America']",2011,299268508,127.0,['English'],Released,"If you get one shot, make it real.",Real Steel,6.6,2692,Real Steel,"['Hugh Jackman', 'Dakota Goyo', 'Evangeline Lilly']",Shawn Levy
110000000,"['Science Fiction', 'Action', 'Adventure']",http://www.if-sentinel.com/,80274,"['based on novel', 'intolerance', 'chosen one']",en,Ender's Game,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",45.94834,"['Summit Entertainment', 'Chartoff Productions', 'Odd Lot Entertainment']",['United States of America'],2013,125537191,114.0,['English'],Released,This is not a game.,Ender's Game,6.6,2303,Ender's Game,"['Asa Butterfield', 'Harrison Ford', 'Hailee Steinfeld']",Gavin Hood
110000000,"['Action', 'Thriller']",Unknown,1571,"['usa', 'washington d.c.', 'helicopter']",en,Live Free or Die Hard,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",48.93337,"['Ingenious Film Partners', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment']","['United Kingdom', 'United States of America']",2007,383531464,128.0,"['English', 'Italiano', 'Français']",Released,The old school cop is back!,Live Free or Die Hard,6.4,2089,Live Free or Die Hard,"['Bruce Willis', 'Justin Long', 'Timothy Olyphant']",Len Wiseman
93000000,"['Adventure', 'Fantasy', 'Action']",http://www.lordoftherings.net/,120,"['elves', 'dwarves', 'orcs']",en,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",138.049577,"['WingNut Films', 'New Line Cinema', 'The Saul Zaentz Company']","['New Zealand', 'United States of America']",2001,871368364,178.0,['English'],Released,One ring to rule them all,The Lord of the Rings: The Fellowship of the Ring,8.0,8705,The Lord of the Rings: The Fellowship of the Ring,"['Elijah Wood', 'Ian McKellen', 'Cate Blanchett']",Peter Jackson
120000000,"['Action', 'Science Fiction']",Unknown,2048,"['suicide', 'artificial intelligence', 'man vs machine']",en,"I, Robot","In 2035, where robots are common-place and abide by the three laws of robotics, a techno-phobic cop investigates an apparent suicide. Suspecting that a robot may be responsible for the death, his investigation leads him to believe that humanity may be in danger.",95.914473,"['Twentieth Century Fox Film Corporation', 'Laurence Mark Productions', 'Davis Entertainment']","['United States of America', 'Germany']",2004,347234916,115.0,['English'],Released,Laws are made to be broken.,"I, Robot",6.7,3793,"I, Robot","['Will Smith', 'Bridget Moynahan', 'Alan Tudyk']",Alex Proyas
108000000,"['Drama', 'Adventure', 'Science Fiction']",http://www.foxmovies.com/movies/the-martian,286217,"['based on novel', 'mars', 'nasa']",en,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",167.93287,"['Twentieth Century Fox Film Corporation', 'Scott Free Productions', 'Mid Atlantic Films']",['United States of America'],2015,630161890,141.0,"['English', '普通话']",Released,Bring Him Home,The Martian,7.6,7268,The Martian,"['Matt Damon', 'Jessica Chastain', 'Kristen Wiig']",Ridley Scott
103000000,"['Action', 'Drama', 'Adventure']",Unknown,98,"['rome', 'gladiator', 'arena']",en,Gladiator,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos. Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor. As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed. He escapes, but is captured by slave traders. Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences. His battle skills serve him well, and he becomes one of the most famous and admired men to fight in the Colosseum. Determined to avenge himself against the man who took away his freedom and laid waste to his family, Maximus believes that he can use his fame and skill in the ring to avenge the loss of his family and former glory. As the gladiator begins to challenge his rule, Commodus decides to put his own fighting mettle to the test by squaring off with Maximus in a battle to the death.",95.301296,"['DreamWorks SKG', 'Universal Pictures', 'Scott Free Productions']","['United Kingdom', 'United States of America']",2000,457640427,155.0,['English'],Released,A Hero Will Rise.,Gladiator,7.9,5439,Gladiator,"['Russell Crowe', 'Joaquin Phoenix', 'Connie Nielsen']",Ridley Scott
102000000,"['Action', 'Thriller', 'Science Fiction']",Unknown,180,"['self-fulfilling prophecy', 'washington d.c.', 'evidence']",en,Minority Report,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",65.948959,"['DreamWorks SKG', 'Cruise/Wagner Productions', 'Amblin Entertainment']",['United States of America'],2002,358372926,145.0,"['English', 'svenska']",Released,The system is perfect until it comes after you.,Minority Report,7.1,2608,Minority Report,"['Tom Cruise', 'Colin Farrell', 'Samantha Morton']",Steven Spielberg
100000000,"['Adventure', 'Fantasy', 'Family']",Unknown,672,"['flying car', 'witch', 'magic']",en,Harry Potter and the Chamber of Secrets,"Ignoring threats to his life, Harry returns to Hogwarts to investigate – aided by Ron and Hermione – a mysterious series of attacks.",132.397737,"['1492 Pictures', 'Heyday films', 'Warner Bros.']","['Germany', 'United Kingdom', 'United States of America']",2002,876688482,161.0,['English'],Released,Hogwarts is back in session.,Harry Potter and the Chamber of Secrets,7.4,5815,Harry Potter and the Chamber of Secrets,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']",Chris Columbus
150000000,"['Adventure', 'Action', 'Thriller']",http://www.mgm.com/#/our-titles/233/Casino-Royale-(2006),36557,"['italy', 'poker', 'casino']",en,Casino Royale,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond – on his maiden mission as a 00 Agent – to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",88.935165,"['Eon Productions', 'Stillking Films', 'Babelsberg Film']","['Italy', 'United Kingdom', 'United States of America']",2006,599045960,144.0,"['English', 'Français']",Released,Everyone has a past. Every legend has a beginning.,Casino Royale,7.3,3855,Casino Royale,"['Daniel Craig', 'Eva Green', 'Mads Mikkelsen']",Martin Campbell
100000000,"['Action', 'Thriller', 'Science Fiction']",Unknown,280,"['cyborg', 'shotgun', 'post-apocalyptic']",en,Terminator 2: Judgment Day,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",101.74155,"['Lightstorm Entertainment', 'Pacific Western', 'Canal+']","['France', 'United States of America']",1991,520000000,137.0,"['English', 'Español']",Released,It's nothing personal.,Terminator 2: Judgment Day,7.7,4185,Terminator 2: Judgment Day,"['Arnold Schwarzenegger', 'Linda Hamilton', 'Robert Patrick']",James Cameron
100000000,"['Drama', 'Western']",http://unchainedmovie.com/,68718,"['bounty hunter', 'hero', 'plantation']",en,Django Unchained,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",82.121691,"['Columbia Pictures', 'The Weinstein Company']",['United States of America'],2012,425368238,165.0,"['English', 'Français', 'Deutsch']",Released,"Life, liberty and the pursuit of vengeance.",Django Unchained,7.8,10099,Django Unchained,"['Jamie Foxx', 'Christoph Waltz', 'Leonardo DiCaprio']",Quentin Tarantino
100000000,"['Action', 'Adventure', 'Thriller']",http://theexpendables2film.com/,76163,"['airplane', 'number in title', 'airplane crash']",en,The Expendables 2,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",53.732892,"['Nu Image Films', 'Millennium Films']",['United States of America'],2012,312573423,103.0,['English'],Released,Back for War.,The Expendables 2,6.1,2896,The Expendables 2,"['Sylvester Stallone', 'Jason Statham', 'Dolph Lundgren']",Simon West
